"Date";"Time";"Hour";"Temp Out";"Hi Temp";"Low Temp";"Out Hum";"Dew Pt.";"Wind Speed";"Wind Dir";"Wind Dir 2";"Wind Run";"Hi Speed";"Hi Dir";"Wind Chill";"Heat Index";"THW Index";"THSW Index";"Bar";"Rain";"Rain Rate";"Solar Rad.";"Solar Energy";"Hi Solar Rad.";"Heat D-D";"Cool D-D";"In Temp";"In Hum";"In Dew";"In Heat";"In EMC";"In Air Density";"ET";"Wind Samp";"Wind Tx";"ISS Recept";"Arc. Int."
06/08/2013;11:00:00 PM;23;17,2;17,2;16,9;81;13,9;8;"W";270;4,02;27,4;"WNW";17,2;17,3;17,3;15,2;1014,7;0;0;0;0;0;0,024;0;18,3;74;13,6;18,4;14,25;0,0746;0;703;1;100;30
06/08/2013;11:30:00 PM;23;17,4;17,4;17,2;81;14,1;6,4;"W";270;3,22;32,2;"WSW";17,4;17,6;17,6;15,5;1014,3;0;0;0;0;0;0,02;0;18,3;74;13,6;18,4;14,25;0,0746;0,03;700;1;100;30
07/08/2013;12:00:00 AM;0;16,9;17,4;16,9;85;14,4;6,4;"W";270;3,22;17,7;"WNW";16,9;17,2;17,2;15,1;1014,1;0;0;0;0;0;0,029;0;18,3;74;13,6;18,4;14,25;0,0745;0;701;1;100;30
07/08/2013;12:30:00 AM;0;16,7;17;16,7;86;14,4;8;"W";270;4,02;25,7;"WSW";16,7;16,9;16,9;14,8;1013,8;0;0;0;0;0;0,034;0;18,3;74;13,6;18,4;14,25;0,0745;0,03;701;1;100;30
07/08/2013;1:00:00 AM;1;17,2;17,3;16,4;82;14,1;8;"W";270;4,02;27,4;"WSW";17,2;17,4;17,4;15,3;1013,4;0;0;0;0;0;0,023;0;18,5;74;13,8;18,7;14,25;0,0744;0;697;1;100;30
07/08/2013;1:30:00 AM;1;17,2;17,2;17,1;81;13,9;8;"W";270;4,02;29;"NW";17,2;17,3;17,3;15,2;1012,6;0;0;0;0;0;0,024;0;18,4;74;13,7;18,6;14,25;0,0744;0,03;698;1;100;30
07/08/2013;2:00:00 AM;2;17,9;17,9;17,2;75;13,4;8;"W";270;4,02;20,9;"WNW";17,9;17,9;17,9;15,8;1011,8;0;0;0;0;0;0,009;0;18,3;74;13,6;18,4;14,25;0,0744;0;699;1;100;30
07/08/2013;2:30:00 AM;2;17,4;18;17,4;79;13,8;3,2;"WSW";247,5;1,61;17,7;"W";17,4;17,6;17,6;15,5;1011,2;0;0;0;0;0;0,019;0;18,3;74;13,6;18,4;14,25;0,0743;0,03;701;1;100;30
07/08/2013;3:00:00 AM;3;16,8;17,4;16,4;80;13,3;1,6;"WNW";292,5;0,8;4,8;"W";16,8;16,9;16,9;14,7;1010,5;0;0;0;0;0;0,032;0;17,9;73;13;17,9;14,03;0,0744;0;701;1;100;30
07/08/2013;3:30:00 AM;3;17,3;17,3;16,8;77;13,3;3,2;"E";90;1,61;8;"E";17,3;17,4;17,4;15,2;1010;0;0;0;0;0;0,021;0;17,6;74;12,9;17,6;14,25;0,0745;0,03;699;1;100;30
07/08/2013;4:00:00 AM;4;17,3;17,4;17,3;76;13;1,6;"E";90;0,8;9,7;"W";17,3;17,3;17,3;15,1;1009,6;0;0;0;0;0;0,022;0;17,5;74;12,8;17,5;14,25;0,0745;0;699;1;100;30
07/08/2013;4:30:00 AM;4;16,9;17,3;16,8;79;13,2;4,8;"W";270;2,41;19,3;"WNW";16,9;17;17;14,8;1009,4;0;0;0;0;0;0,03;0;17,4;74;12,8;17,4;14,25;0,0745;0,03;699;1;100;30
07/08/2013;5:00:00 AM;5;16,5;16,9;16,3;81;13,2;6,4;"W";270;3,22;17,7;"W";16,5;16,6;16,6;14,4;1009,2;0;0;0;0;0;0,038;0;17,9;74;13,2;17,9;14,25;0,0743;0;698;1;100;30
07/08/2013;5:30:00 AM;5;17,7;17,7;16,4;74;13;8;"W";270;4,02;19,3;"W";17,7;17,7;17,7;15,6;1009;0;0;0;0;0;0,013;0;18,3;74;13,6;18,4;14,25;0,0742;0,03;698;1;100;30
07/08/2013;6:00:00 AM;6;18,3;18,3;17,7;69;12,5;6,4;"W";270;3,22;30,6;"WSW";18,3;18,2;18,2;16,1;1009,2;0;0;0;0;0;0,001;0;18,6;74;13,9;18,8;14,25;0,0741;0;700;1;100;30
07/08/2013;6:30:00 AM;6;19,5;19,5;18,3;60;11,5;4,8;"WSW";247,5;2,41;20,9;"WSW";19,5;19,2;19,2;17;1009,3;0;0;0;0;0;0;0,024;18,7;74;14;18,9;14,25;0,0741;0,05;699;1;100;30
07/08/2013;7:00:00 AM;7;19,1;19,6;19,1;62;11,6;3,2;"WSW";247,5;1,61;14,5;"W";19,1;18,8;18,8;16,6;1009,4;0;0;0;0;0;0;0,015;18,5;73;13,6;18,6;14,04;0,0741;0;701;1;100;30
07/08/2013;7:30:00 AM;7;19,5;19,8;18,8;63;12,3;4,8;"W";270;2,41;14,5;"W";19,5;19,4;19,4;17,4;1009,5;0;0;19;0,82;47;0;0,024;18,3;74;13,6;18,4;14,25;0,0742;0,03;699;1;100;30
07/08/2013;8:00:00 AM;8;21,8;21,8;19,4;58;13,2;4,8;"W";270;2,41;16,1;"WSW";21,8;21,5;21,5;22,1;1009,3;0;0;119;5,12;193;0;0,073;18,9;74;14,2;19,2;14,25;0,074;0;699;1;100;30
07/08/2013;8:30:00 AM;8;21,9;22,6;21,8;53;11,9;6,4;"W";270;3,22;22,5;"W";21,9;21,4;21,4;23,7;1009;0;0;178;7,65;243;0;0,075;20,1;74;15,3;20,5;14,25;0,0736;0,13;698;1;100;30
07/08/2013;9:00:00 AM;9;23;23;21,9;46;10,8;6,4;"W";270;3,22;29;"W";23;22,6;22,6;25,9;1009,5;0;0;250;10,75;320;0;0,097;21,1;74;16,2;21,3;14,25;0,0733;0;702;1;100;30
07/08/2013;9:30:00 AM;9;24,3;24,3;23;46;11,9;4,8;"W";270;2,41;16,1;"WNW";24,3;24,1;24,1;28,1;1009,5;0;0;328;14,11;443;0;0,124;21,8;74;17;22,3;14,2;0,073;0,23;698;1;100;30
07/08/2013;10:00:00 AM;10;25,7;25,7;24,2;48;13,8;3,2;"W";270;1,61;19,3;"WSW";25,7;25,6;25,6;30,3;1009,4;0;0;417;17,93;512;0;0,153;22,7;73;17,6;23,4;13,83;0,0728;0;700;1;100;30
07/08/2013;10:30:00 AM;10;25,7;26,1;25,7;50;14,5;3,2;"W";270;1,61;17,7;"SW";25,7;25,8;25,8;30;1009,6;0;0;393;16,9;533;0;0,154;23,2;73;18,1;24,2;13,8;0,0726;0,28;700;1;100;30
07/08/2013;11:00:00 AM;11;26,5;26,5;25,7;45;13,6;3,2;"WNW";292,5;1,61;19,3;"WNW";26,5;26,3;26,3;30,7;1009,2;0;0;442;19,01;738;0;0,17;23,4;73;18,3;24,4;13,78;0,0725;0;699;1;100;30
07/08/2013;11:30:00 AM;11;28,9;28,9;26,5;43;15,1;8;"W";270;4,02;24,1;"W";28,9;29,3;29,3;34,6;1008,4;0;0;693;29,8;786;0;0,22;24,4;73;19,3;25,7;13,73;0,0721;0,41;703;1;100;30
07/08/2013;12:00:00 PM;12;30,4;30,7;29;39;14,9;6,4;"W";270;3,22;22,5;"WNW";30,4;30,5;30,5;35,9;1007,4;0;0;701;30,15;814;0;0,252;25,4;72;20;26,7;13,38;0,0717;0;698;1;100;30
07/08/2013;12:30:00 PM;12;30;30,4;29,2;32;11,5;8;"W";270;4,02;25,7;"WNW";30;29,3;29,3;34,6;1006,8;0;0;700;30,1;882;0;0,243;26,1;72;20,7;27,6;13,31;0,0714;0,53;699;1;100;30
07/08/2013;1:00:00 PM;13;30,7;31,1;30;48;18,5;6,4;"W";270;3,22;22,5;"WSW";30,7;32,2;32,2;37,9;1006;0;0;824;35,44;846;0;0,258;26,7;71;21;28,3;13,05;0,0712;0;699;1;100;30
07/08/2013;1:30:00 PM;13;27,8;30,8;27,8;56;18,2;3,2;"W";270;1,61;12,9;"ESE";27,8;28,7;28,7;34,2;1005,3;0;0;775;33,33;795;0;0,198;26,9;71;21,2;28,7;13,03;0,0711;0,58;702;1;100;30
07/08/2013;2:00:00 PM;14;28,7;28,7;27,3;57;19,3;1,6;"WNW";292,5;0,8;8;"ENE";28,7;30,2;30,2;35,7;1004,5;0;0;735;31,61;758;0;0,215;27,3;71;21,6;29,3;13,01;0,0709;0;699;1;100;30
07/08/2013;2:30:00 PM;14;29,6;29,6;28,7;56;19,9;1,6;"WNW";292,5;0,8;6,4;"NNW";29,6;31,6;31,6;37,1;1003,8;0;0;683;29,37;710;0;0,235;27,2;71;21,5;29,2;13,01;0,0709;0,48;703;1;100;30
07/08/2013;3:00:00 PM;15;28,4;29,8;28,4;55;18,5;1,6;"WSW";247,5;0,8;8;"WSW";28,4;29,6;29,6;35;1003,1;0;0;613;26,36;650;0;0,211;27,4;71;21,7;29,6;13;0,0708;0;700;1;100;30
07/08/2013;3:30:00 PM;15;28,4;28,9;28,1;55;18,5;1,6;"W";270;0,8;4,8;"WNW";28,4;29,5;29,5;34,9;1002,6;0;0;533;22,92;573;0;0,209;27,5;71;21,8;29,8;12,99;0,0707;0,38;703;1;100;30
07/08/2013;4:00:00 PM;16;25,2;28,4;25,2;63;17,6;1,6;"NE";45;0,8;6,4;"ENE";25,2;25,8;25,8;30,8;1002,2;0;0;440;18,92;485;0;0,142;27,7;71;21,9;30,1;12,98;0,0706;0;700;1;100;30
07/08/2013;4:30:00 PM;16;23,8;25,2;23,8;67;17,3;1,6;"NE";45;0,8;6,4;"ENE";23,8;24,6;24,6;28,5;1002,3;0;0;278;11,96;387;0;0,115;27,8;71;22;30,3;12,97;0,0706;0,23;700;1;100;30
07/08/2013;5:00:00 PM;17;22,9;23,8;22,9;71;17,4;1,6;"E";90;0,8;6,4;"E";22,9;23,7;23,7;23,3;1002,3;0;0;35;1,51;40;0;0,096;27,9;71;22,1;30,6;12,96;0,0705;0;701;1;100;30
07/08/2013;5:30:00 PM;17;22,1;22,9;22,1;73;17;1,6;"E";90;0,8;4,8;"E";22,1;22,6;22,6;21,4;1002,3;0;0;37;1,59;40;0;0,079;27,6;71;21,9;30;12,98;0,0706;0,03;699;1;100;30
07/08/2013;6:00:00 PM;18;21,3;22,1;21,3;73;16,2;3,2;"E";90;1,61;8;"E";21,3;21,6;21,6;20,3;1002,3;0;0;29;1,25;35;0;0,061;26,9;71;21,2;28,7;13,03;0,0709;0;699;1;100;30
07/08/2013;6:30:00 PM;18;21,2;21,3;21;73;16,2;4,8;"NE";45;2,41;8;"ENE";21,2;21,4;21,4;19,9;1002,5;0;0;13;0,56;23;0;0,06;26,4;71;20,7;27,9;13,07;0,0711;0,03;701;1;100;30
07/08/2013;7:00:00 PM;19;21,1;21,2;20,9;74;16,2;3,2;"ENE";67,5;1,61;6,4;"ENE";21,1;21,3;21,3;19,7;1002,5;0;0;0;0;0;0;0,057;25,9;71;20,3;27,2;13,1;0,0712;0;697;1;100;30
07/08/2013;7:30:00 PM;19;21;21,1;20,9;74;16,2;3,2;"E";90;1,61;6,4;"E";21;21,3;21,3;19,7;1002,7;0;0;0;0;0;0;0,056;25,3;71;19,7;26,5;13,15;0,0714;0,03;699;1;100;30
07/08/2013;8:00:00 PM;20;20,8;21,1;20,8;64;13,7;3,2;"ESE";112,5;1,61;9,7;"ESE";20,8;20,6;20,6;18,8;1002,9;0;0;0;0;0;0;0,051;24,4;71;18,8;25,4;13,21;0,0718;0;699;1;100;30
07/08/2013;8:30:00 PM;20;20,6;20,8;20,5;59;12,3;4,8;"ESE";112,5;2,41;14,5;"SE";20,6;20,2;20,2;18,3;1003;0;0;0;0;0;0;0,046;23,6;71;18;24,6;13,27;0,072;0,05;698;1;100;30
07/08/2013;9:00:00 PM;21;20,4;20,5;20,2;59;12,1;4,8;"WNW";292,5;2,41;20,9;"WSW";20,4;20,1;20,1;18,2;1003,3;0;0;0;0;0;0;0,043;22,9;72;17,6;23,7;13,62;0,0722;0;700;1;100;30
07/08/2013;9:30:00 PM;21;20,2;20,4;20,1;58;11,6;4,8;"SSE";157,5;2,41;17,7;"W";20,2;19,8;19,8;17,9;1003,1;0;0;0;0;0;0;0,038;22,4;72;17,1;23;13,65;0,0724;0,05;700;1;100;30
07/08/2013;10:00:00 PM;22;20,4;20,4;20,2;60;12,4;6,4;"W";270;3,22;19,3;"WNW";20,4;20,1;20,1;18,3;1003,4;0;0;0;0;0;0;0,043;22,2;72;16,9;22,6;13,67;0,0725;0;699;1;100;30
07/08/2013;10:30:00 PM;22;20,2;20,7;20,2;60;12,2;4,8;"W";270;2,41;16,1;"WNW";20,2;19,9;19,9;18,1;1003;0;0;0;0;0;0;0,038;22,1;72;16,8;22,4;13,68;0,0725;0,05;697;1;100;30
07/08/2013;11:00:00 PM;23;20,8;20,8;19,6;56;11,7;6,4;"W";270;3,22;22,5;"NW";20,8;20,2;20,2;18,4;1003,1;0;0;0;0;0;0;0,051;22,1;72;16,8;22,4;13,68;0,0725;0;700;1;100;30
07/08/2013;11:30:00 PM;23;22,1;22,1;20,8;52;11,8;9,7;"W";270;4,83;25,7;"WNW";22,1;21,7;21,7;19,8;1003;0;0;0;0;0;0;0,079;22,1;72;16,8;22,6;13,68;0,0725;0,08;701;1;100;30
08/08/2013;12:00:00 AM;0;21,6;22,1;21,3;55;12,1;11,3;"W";270;5,63;35,4;"WNW";21,6;20,9;20,9;19,1;1002,1;0;0;0;0;0;0;0,067;22,2;72;16,9;22,6;13,67;0,0724;0;700;1;100;30
08/08/2013;12:30:00 AM;0;21,3;21,6;21,1;57;12,4;11,3;"W";270;5,63;29;"WNW";21,3;20,7;20,7;18,9;1001,6;0;0;0;0;0;0;0,061;22,2;72;16,9;22,7;13,67;0,0724;0,1;702;1;100;30
08/08/2013;1:00:00 AM;1;21,8;21,8;21,2;54;12,1;11,3;"W";270;5,63;30,6;"WNW";21,8;21,2;21,2;19,4;1001,2;0;0;0;0;0;0;0,072;22,4;72;17,1;22,9;13,66;0,0723;0;690;1;100;30
08/08/2013;1:30:00 AM;1;21,9;22,1;21,7;53;11,9;8;"W";270;4,02;25,7;"W";21,9;21,3;21,3;19,5;1000,9;0;0;0;0;0;0;0,074;22,7;72;17,4;23,4;13,63;0,0721;0,1;699;1;100;30
08/08/2013;2:00:00 AM;2;22,2;22,2;21,8;49;11;4,8;"WNW";292,5;2,41;19,3;"NE";22,2;21,7;21,7;19,8;1000,7;0;0;0;0;0;0;0,081;23,2;72;17,8;24,1;13,6;0,072;0;696;1;100;30
08/08/2013;2:30:00 AM;2;22,2;22,6;22,2;50;11,2;6,4;"W";270;3,22;25,7;"NW";22,2;21,6;21,6;19,7;1000,6;0;0;0;0;0;0;0,08;23,3;71;17,7;24,2;13,29;0,072;0,08;689;1;100;30
08/08/2013;3:00:00 AM;3;22,1;22,2;21,7;50;11,2;8;"W";270;4,02;29;"WNW";22,1;21,6;21,6;19,7;1000,2;0;0;0;0;0;0;0,079;23,2;71;17,6;24;13,3;0,072;0;697;1;100;30
08/08/2013;3:30:00 AM;3;22,3;22,3;22,1;49;11,1;6,4;"W";270;3,22;24,1;"WNW";22,3;21,8;21,8;19,9;1000,4;0;0;0;0;0;0;0,083;23,1;71;17,5;23,8;13,31;0,072;0,08;697;1;100;30
08/08/2013;4:00:00 AM;4;22,3;22,4;22,3;49;11;6,4;"E";90;3,22;22,5;"ENE";22,3;21,7;21,7;19,8;1000,5;0;0;0;0;0;0;0,082;23,1;71;17,5;23,8;13,31;0,072;0;701;1;100;30
08/08/2013;4:30:00 AM;4;22,7;22,8;22,2;46;10,5;4,8;"ESE";112,5;2,41;20,9;"W";22,7;22,2;22,2;20,3;1000,7;0;0;0;0;0;0;0,091;22,9;71;17,4;23,6;13,32;0,0721;0,08;697;1;100;30
08/08/2013;5:00:00 AM;5;22,5;22,7;22,4;44;9,6;4,8;"E";90;2,41;16,1;"ESE";22,5;21,8;21,8;19,9;1000,8;0;0;0;0;0;0;0,087;22,7;71;17,1;23,3;13,34;0,0722;0;699;1;100;30
08/08/2013;5:30:00 AM;5;22,6;22,8;22,5;43;9,3;4,8;"W";270;2,41;16,1;"W";22,6;21,8;21,8;19,9;1000,9;0;0;0;0;0;0;0,088;22,4;71;16,9;22,9;13,36;0,0723;0,08;699;1;100;30
08/08/2013;6:00:00 AM;6;22,8;22,8;22,4;39;8,1;4,8;"W";270;2,41;14,5;"WNW";22,8;22,1;22,1;20,1;1001,1;0;0;0;0;0;0;0,094;22,2;71;16,7;22,6;13,37;0,0724;0;698;1;100;30
08/08/2013;6:30:00 AM;6;23,1;23,1;22,8;36;7,2;4,8;"W";270;2,41;16,1;"W";23,1;22,3;22,3;20,3;1001,3;0;0;0;0;0;0;0,1;21,9;71;16,4;22,3;13,39;0,0725;0,1;697;1;100;30
08/08/2013;7:00:00 AM;7;23,1;23,2;22,9;34;6,3;4,8;"W";270;2,41;19,3;"W";23,1;22,2;22,2;20,1;1001,6;0;0;0;0;0;0;0,098;22,2;71;16,7;22,6;13,37;0,0724;0;699;1;100;30
08/08/2013;7:30:00 AM;7;23,2;23,4;23,1;34;6,5;6,4;"W";270;3,22;19,3;"W";23,2;22,4;22,4;20,4;1002,1;0;0;9;0,39;19;0;0,102;22,4;71;16,9;22,9;13,36;0,0724;0,08;696;1;100;30
08/08/2013;8:00:00 AM;8;23,6;23,6;23,2;31;5,4;6,4;"WNW";292,5;3,22;20,9;"W";23,6;22,7;22,7;21,9;1002,4;0;0;30;1,29;46;0;0,109;22,5;71;17;23,1;13,35;0,0724;0;695;1;100;30
08/08/2013;8:30:00 AM;8;23,2;23,6;23,1;31;5,1;8;"W";270;4,02;24,1;"W";23,2;22,2;22,2;22,1;1003;0;0;59;2,54;76;0;0,101;22,9;71;17,4;23,6;13,32;0,0723;0,1;699;1;100;30
08/08/2013;9:00:00 AM;9;22,7;23,3;22,7;35;6,5;8;"W";270;4,02;22,5;"WNW";22,7;21,7;21,7;21,8;1003,5;0;0;74;3,18;79;0;0,091;23,3;71;17,7;24,2;13,29;0,0722;0;690;1;100;30
08/08/2013;9:30:00 AM;9;22,4;22,8;22,3;37;7;6,4;"W";270;3,22;25,7;"WNW";22,4;21,3;21,3;21,6;1003,5;0;0;89;3,83;95;0;0,086;23,3;70;17,5;24,1;12,99;0,0722;0,13;693;1;100;30
08/08/2013;10:00:00 AM;10;23,8;23,9;22,4;32;6,1;6,4;"ENE";67,5;3,22;22,5;"ESE";23,8;23;23;23,5;1004,2;0;0;114;4,9;134;0;0,115;23,3;70;17,6;24,2;12,99;0,0722;0;689;1;100;30
08/08/2013;10:30:00 AM;10;24,2;24,2;23,7;30;5,5;4,8;"NW";315;2,41;17,7;"NNW";24,2;23,3;23,3;24,5;1004,8;0;0;170;7,31;211;0;0,123;23,6;70;17,8;24,5;12,97;0,0722;0,15;689;1;100;30
08/08/2013;11:00:00 AM;11;23,8;24,2;23,4;30;5,2;3,2;"W";270;1,61;16,1;"NNW";23,8;22,9;22,9;24,1;1005,6;0;0;178;7,65;223;0;0,115;24;70;18,2;24,9;12,95;0,0721;0;669;1;97,8;30
08/08/2013;11:30:00 AM;11;19,6;24;19,6;66;13;1,6;"W";270;0,8;6,4;"ENE";19,6;19,6;19,6;21,6;1006,1;0;0;233;10,02;373;0;0,025;22,6;68;16,4;23,1;12,55;0,0727;0,15;671;1;98,1;30
08/08/2013;12:00:00 PM;12;17,6;19,6;17,6;75;13,1;4,8;"SE";135;2,41;12,9;"SE";17,6;17,6;17,6;19,9;1006,9;0;0;267;11,48;332;0,015;0;20,8;69;14,9;20,9;12,87;0,0733;0;677;1;99;30
08/08/2013;12:30:00 PM;12;20,4;20,4;17,5;62;12,9;3,2;"SE";135;1,61;12,9;"SE";20,4;20,3;20,3;23,4;1006,7;0;0;345;14,84;478;0;0,044;20,3;70;14,7;20,6;13,21;0,0734;0,18;684;1;100;30
08/08/2013;1:00:00 PM;13;20,6;20,9;20,4;63;13,3;3,2;"ENE";67,5;1,61;12,9;"E";20,6;20,4;20,4;23,3;1006,5;0;0;316;13,59;450;0;0,046;20,8;71;15,4;21,1;13,46;0,0732;0;691;1;100;30
08/08/2013;1:30:00 PM;13;22,3;22,3;20,4;65;15,4;1,6;"ENE";67,5;0,8;11,3;"NE";22,3;22,6;22,6;27,4;1006,7;0;0;523;22,49;749;0;0,083;21,7;71;16,2;21,9;13,41;0,0729;0,28;690;1;100;30
08/08/2013;2:00:00 PM;14;22,3;22,7;22,1;66;15,7;3,2;"NE";45;1,61;11,3;"WNW";22,3;22,6;22,6;27,2;1006,5;0;0;463;19,91;761;0;0,083;22,4;71;16,9;22,9;13,36;0,0727;0;694;1;100;30
08/08/2013;2:30:00 PM;14;21,6;22,5;21,6;67;15,2;3,2;"NE";45;1,61;14,5;"ENE";21,6;21,7;21,7;25,8;1006,3;0;0;400;17,2;522;0;0,068;22,8;70;17;23,4;13,03;0,0726;0,28;686;1;100;30
08/08/2013;3:00:00 PM;15;21,2;22,2;21,2;70;15,5;3,2;"NE";45;1,61;14,5;"ENE";21,2;21,2;21,2;25,1;1006,2;0;0;350;15,05;475;0;0,059;23;70;17,2;23,7;13,01;0,0725;0;688;1;100;30
08/08/2013;3:30:00 PM;15;22,8;22,8;21,1;64;15,7;3,2;"NE";45;1,61;8;"NE";22,8;23,2;23,2;27,7;1006,2;0;0;380;16,34;628;0;0,094;23,3;70;17,5;24,1;12,99;0,0724;0,23;684;1;100;30
08/08/2013;4:00:00 PM;16;22,4;23,3;22,4;65;15,5;1,6;"NW";315;0,8;6,4;"NNE";22,4;22,7;22,7;26,4;1006,1;0;0;284;12,21;487;0;0,086;23,6;70;17,8;24,4;12,97;0,0723;0;689;1;100;30
08/08/2013;4:30:00 PM;16;21,1;22,4;21,1;71;15,6;3,2;"ENE";67,5;1,61;12,9;"ENE";21,1;21,2;21,2;23,7;1006,5;0;0;190;8,17;225;0;0,057;23,4;70;17,7;24,3;12,98;0,0724;0,15;687;1;100;30
08/08/2013;5:00:00 PM;17;21,1;21,2;20,8;71;15,6;3,2;"NE";45;1,61;11,3;"ENE";21,1;21,2;21,2;23,2;1006,7;0;0;149;6,41;199;0;0,058;23,3;70;17,5;24,1;12,99;0,0724;0;681;1;99,6;30
08/08/2013;5:30:00 PM;17;19,7;21,1;19,6;77;15,5;6,4;"ENE";67,5;3,22;16,1;"ENE";19,7;20,2;20,2;19;1007,1;0;0;75;3,23;88;0;0,028;22,9;70;17,2;23,7;13,02;0,0726;0,08;686;1;100;30
08/08/2013;6:00:00 PM;18;19,2;19,6;19,2;78;15,3;4,8;"ENE";67,5;2,41;16,1;"NE";19,2;19,7;19,7;18,3;1007,6;0;0;52;2,24;88;0;0,019;22,5;70;16,8;23;13,05;0,0728;0;689;1;100;30
08/08/2013;6:30:00 PM;18;18,8;19,2;18,8;79;15,1;3,2;"E";90;1,61;14,5;"ENE";18,8;19,2;19,2;17,2;1007,8;0;0;8;0,34;18;0;0,009;22,2;70;16,4;22,6;13,07;0,0729;0,03;689;1;100;30
08/08/2013;7:00:00 PM;19;18,5;18,8;18,5;80;15;1,6;"ENE";67,5;0,8;12,9;"W";18,5;18,9;18,9;16,8;1008,3;0;0;0;0;0;0;0,003;21,9;70;16,2;22,2;13,09;0,073;0;695;1;100;30
08/08/2013;7:30:00 PM;19;18,4;18,5;18,4;81;15,1;1,6;"NW";315;0,8;11,3;"W";18,4;18,8;18,8;16,7;1008,8;0;0;0;0;0;0;0,001;21,6;70;15,8;21,7;13,12;0,0732;0;695;1;100;30
08/08/2013;8:00:00 PM;20;18,2;18,4;18,2;81;14,9;1,6;"WNW";292,5;0,8;17,7;"ENE";18,2;18,6;18,6;16,5;1009,5;0;0;0;0;0;0,002;0;21,4;70;15,7;21,6;13,13;0,0733;0;698;1;100;30
08/08/2013;8:30:00 PM;20;17,4;18,2;17,4;80;13,9;9,7;"ENE";67,5;4,83;19,3;"ENE";17,4;17,6;17,6;15,5;1010,2;0;0;0;0;0;0,02;0;21,1;70;15,4;21,2;13,15;0,0734;0,03;700;1;100;30
08/08/2013;9:00:00 PM;21;17,1;17,4;17,1;79;13,4;9,7;"ENE";67,5;4,83;24,1;"ENE";17,1;17,2;17,2;15;1010,9;0;0;0;0;0;0,027;0;20,5;70;14,8;20,7;13,19;0,0737;0;697;1;100;30
08/08/2013;9:30:00 PM;21;16,5;17,1;16,5;79;12,8;6,4;"ENE";67,5;3,22;19,3;"ENE";16,5;16,6;16,6;14,4;1011,5;0;0;0;0;0;0,038;0;20,1;70;14,5;20,4;13,22;0,0738;0,03;696;1;100;30
08/08/2013;10:00:00 PM;22;15,9;16,5;15,9;78;12,1;9,7;"ENE";67,5;4,83;24,1;"NE";15,8;15,9;15,7;13,5;1012;0;0;0;0;0;0,05;0;19,8;70;14,1;20,1;13,25;0,074;0;695;1;100;30
08/08/2013;10:30:00 PM;22;15,4;15,9;15,4;78;11,6;8;"ENE";67,5;4,02;17,7;"NE";15,4;15,3;15,3;13,1;1012,1;0;0;0;0;0;0,06;0;19,3;70;13,7;19,4;13,28;0,0741;0,03;702;1;100;30
08/08/2013;11:00:00 PM;23;14,7;15,4;14,7;78;10,9;11,3;"ENE";67,5;5,63;20,9;"ENE";14,1;14,5;13,9;11,7;1012,4;0;0;0;0;0;0,076;0;18,8;70;13,2;18,9;13,31;0,0743;0;690;1;100;30
08/08/2013;11:30:00 PM;23;14,5;14,7;14,5;78;10,7;8;"ENE";67,5;4,02;14,5;"ENE";14,3;14,3;14,1;11,8;1013,1;0;0;0;0;0;0,08;0;18,6;70;13;18,6;13,33;0,0745;0,03;698;1;100;30
09/08/2013;12:00:00 AM;0;13,9;14,5;13,9;77;10;8;"ENE";67,5;4,02;16,1;"ENE";13,6;13,7;13,4;11,1;1013,2;0;0;0;0;0;0,091;0;18,2;71;12,8;18,2;13,54;0,0746;0;697;1;100;30
09/08/2013;12:30:00 AM;0;13,3;13,9;13,3;79;9,7;8;"ENE";67,5;4,02;17,7;"NNE";12,9;13,1;12,7;10,3;1013,3;0;0;0;0;0;0,105;0;17,9;71;12,6;17,8;13,53;0,0747;0,03;694;1;100;30
09/08/2013;1:00:00 AM;1;12,9;13,3;12,9;76;8,8;4,8;"ENE";67,5;2,41;16,1;"ENE";12,9;12,7;12,7;10,3;1013,5;0;0;0;0;0;0,112;0;17,7;71;12,4;17,6;13,53;0,0747;0;698;1;100;30
09/08/2013;1:30:00 AM;1;12,4;12,9;12,4;76;8,3;8;"ENE";67,5;4,02;17,7;"NE";11,8;12,1;11,6;9,2;1013,1;0;0;0;0;0;0,124;0;17,2;71;11,9;17;13,51;0,0749;0,03;694;1;100;30
09/08/2013;2:00:00 AM;2;12,2;12,4;12,2;76;8,1;4,8;"ENE";67,5;2,41;16,1;"ENE";12,2;11,9;11,9;9,5;1013,5;0;0;0;0;0;0,128;0;16,9;71;11,6;16,7;13,5;0,075;0;700;1;100;30
09/08/2013;2:30:00 AM;2;11,7;12,2;11,7;82;8,7;1,6;"ENE";67,5;0,8;16,1;"ENE";11,7;11,6;11,6;9,2;1014;0;0;0;0;0;0,138;0;16,6;71;11,3;16,4;13,49;0,0751;0,03;694;1;100;30
09/08/2013;3:00:00 AM;3;10,2;11,7;10,2;92;8,9;1,6;"W";270;0,8;6,4;"W";10,2;10,4;10,4;8,1;1013,6;0,25;0;0;0;0;0,17;0;16,2;71;11;15,9;13,47;0,0752;0;684;1;100;30
09/08/2013;3:30:00 AM;3;9,4;10,2;9,4;91;8;0;"ENE";67,5;0;6,4;"E";9,4;9,6;9,6;7,2;1013,6;0,25;0;0;0;0;0,186;0;15,7;71;10,4;15,3;13,45;0,0754;0;689;1;100;30
