timestamp,AccY,AccZ,AccX
1509400406062,,-2.828749418258667,3.2166099548339844
1509400406099,-11.72081470489502,,
1509400406100,,-2.670732021331787,1.3682862520217896
1509400406141,-8.47906494140625,,
1509400406142,,0.8990227580070496,-0.9277531504631042
1509400406180,-10.169371604919434,-0.3770867586135864,-1.258152961730957
1509400406221,-10.245985984802246,,
1509400406222,,-2.230198860168457,-3.2357635498046875
1509400406261,-8.20612621307373,-3.6762967109680176,-2.1152772903442383
1509400406302,-8.665813446044922,2.8574798107147217,-3.183091163635254
1509400406342,-10.2747163772583,2.5270798206329346,-3.930082082748413
1509400406382,-12.587515830993652,,
1509400406383,,2.2685060501098633,-0.9038111567497253
1509400406422,-12.903550148010254,-1.7178397178649902,-4.088099479675293
1509400406463,-8.876502990722656,,
1509400406464,,-0.29568392038345337,-3.1208419799804688
1509400406504,-14.775815963745117,3.954024076461792,-2.5989060401916504
1509400406543,-20.105308532714844,,1.9907786846160889
1509400406544,,-4.485537052154541,
1509400406584,-9.264363288879395,-2.8862102031707764,10.356119155883789
1509400406624,-7.056909561157227,1.8758569955825806,7.339425086975098
1509400406664,-3.0585925579071045,,0.08978256583213806
1509400406665,,0.8702923059463501,
1509400406705,-3.427299737930298,-1.2342109680175781,-2.3307554721832275
1509400406745,-4.203021049499512,-1.7322049140930176,-2.455253839492798
1509400406785,-3.508702516555786,-3.1926679611206055,2.560598611831665
1509400406826,-4.763264179229736,0.7314286231994629,-2.455253839492798
1509400406866,-33.14413070678711,9.479841232299805,-15.685612678527832
1509400406906,-14.340070724487305,,
1509400406907,,4.083311080932617,-16.710330963134766
1509400406947,-16.62892723083496,1.0283095836639404,6.314706802368164
1509400406987,-10.2747163772583,-5.409698963165283,6.13753604888916
1509400407028,-9.245209693908691,-2.009932279586792,2.632424831390381
1509400407068,-10.595540046691895,-2.5797524452209473,1.3539210557937622
1509400407108,-10.849325180053711,-0.8319851160049438,-0.22385786473751068
1509400407149,-9.259574890136719,0.27653029561042786,-1.4257471561431885
1509400407188,-8.641871452331543,-3.207033157348633,-3.1064767837524414
1509400407228,-7.894880294799805,,
1509400407229,,-2.2828712463378906,-2.1487960815429688
1509400407270,-8.732851028442383,1.416170358657837,-1.0522516965866089
1509400407310,-8.71369743347168,1.3682862520217896,-1.722628116607666
1509400407349,-10.140641212463379,,
1509400407350,,0.14245499670505524,-2.6563668251037598
1509400407390,-12.774263381958008,0.9373299479484558,-2.072181463241577
1509400407430,-12.980164527893066,,
1509400407431,,0.9277531504631042,-2.804807186126709
1509400407471,-7.904457092285156,-0.3531447649002075,-4.049792289733887
1509400407511,-13.621810913085938,3.3650505542755127,-3.551798105239868
1509400407551,-25.228900909423828,,
1509400407552,,-1.6412252187728882,-5.213374137878418
1509400407592,-10.94030475616455,-3.6571431159973145,7.047332763671875
1509400407632,-7.353790283203125,2.1583728790283203,8.105569839477539
1509400407672,-5.419275760650635,5.438429355621338,6.525396823883057
1509400407713,-3.4751837253570557,-0.152031809091568,-2.139219284057617
1509400407753,-4.274847030639648,-1.0857704877853394,-3.3219549655914307
1509400407793,-3.6523547172546387,-3.178302764892578,0.8702923059463501
1509400407834,-3.618835926055908,2.4408886432647705,0.4728548228740692
1509400407874,-26.76597785949707,4.988319396972656,-8.579621315002441
1509400407914,-19.071014404296875,4.667496204376221,-16.327259063720703
1509400407954,-16.968904495239258,,5.395333766937256
1509400407955,,1.5981296300888062,
1509400407995,-6.491878032684326,-3.4177229404449463,4.150348663330078
1509400408035,-7.10958194732666,-2.675520420074463,2.9867665767669678
1509400408075,-9.273940086364746,-1.942894697189331,3.2549171447753906
1509400408116,-9.125499725341797,-1.1001356840133667,0.6404489278793335
1509400408156,-9.436745643615723,0.4776432514190674,-0.08978256583213806
1509400408196,-9.345766067504883,,-0.9229647517204285
1509400408197,,0.7314286231994629,
1509400408239,-9.546878814697266,-3.116053581237793,-4.126406669616699
1509400408278,-7.617152690887451,-1.698686122894287,-1.703474521636963
1509400408319,-9.072827339172363,2.694674015045166,-1.9189527034759521
1509400408358,-9.714473724365234,0.6021417379379272,-2.2014684677124023
1509400408399,-13.30577564239502,,
1509400408400,,-1.0809820890426636,-1.7561469078063965
1509400408438,-13.545196533203125,,-2.3020248413085938
1509400408439,,-0.6931213736534119,
1509400408480,-11.529278755187988,,
1509400408481,,0.7553706169128418,-3.3267433643341064
1509400408519,-14.708778381347656,3.623624324798584,-2.3499090671539307
1509400408561,-24.553735733032227,,
1509400408562,,-2.5989060401916504,-3.7050271034240723
1509400408600,-9.17817211151123,,8.287528991699219
1509400408601,,-1.7848774194717407,
1509400408641,-5.783194065093994,,
1509400408642,,5.562927722930908,9.350554466247559
1509400408680,-4.078522682189941,4.734533786773682,4.835090160369873
1509400408721,-2.364274263381958,,
1509400408722,,-0.8271966576576233,0.06584054976701736
1509400408761,-4.399345397949219,-3.8055837154388428,-4.653131008148193
1509400408800,-5.524620532989502,-3.9923312664031982,0.14245499670505524
1509400408841,-3.6332011222839355,,3.398569345474243
1509400408842,,1.7082629203796387,
1509400408881,-30.10828399658203,8.373720169067383,-13.866019248962402
1509400408922,-17.60097312927246,2.9053637981414795,-14.12938117980957
1509400408963,-15.623363494873047,,
1509400408964,,5.04099178314209,4.083311080932617
1509400409003,-6.889315605163574,,
1509400409004,,-3.1208419799804688,4.667496204376221
1509400409043,-6.649895191192627,-0.6260837316513062,1.8854337930679321
1509400409084,-8.584410667419434,-1.0426748991012573,1.238999366760254
1509400409124,-10.351330757141113,-2.1152772903442383,-0.4345476031303406
1509400409164,-8.191761016845703,-1.7609353065490723,-2.3355438709259033
1509400409204,-8.186972618103027,,
1509400409205,,-4.380191802978516,-3.154360771179199
1509400409245,-8.35456657409668,-1.646013617515564,-2.584540843963623
1509400409286,-9.355342864990234,3.4560301303863525,-0.013168109580874443
1509400409326,-9.906009674072266,3.3506853580474854,-0.7410054206848145
1509400409365,-8.910021781921387,,
1509400409366,,1.2198457717895508,-1.7417817115783691
1509400409406,-12.860454559326172,-0.30047231912612915,-1.4065934419631958
1509400409446,-13.770251274108887,,
1509400409447,,-0.5973533391952515,-2.5270798206329346
1509400409487,-12.443862915039062,-1.7609353065490723,-2.800018787384033
1509400409527,-16.777368545532227,1.5454572439193726,-1.9093759059906006
1509400409568,-19.928138732910156,-3.264493942260742,-1.4832079410552979
1509400409608,-16.054319381713867,-3.800795316696167,5.213374137878418
1509400409648,-7.214926719665527,,
1509400409649,,5.419275760650635,5.007472991943359
1509400409689,-5.021838188171387,2.4456770420074463,1.8040310144424438
1509400409729,-2.9724013805389404,-1.703474521636963,-0.6404489278793335
1509400409769,-3.997119665145874,-2.2637176513671875,-3.930082082748413
1509400409810,-3.307589530944824,-0.6165069341659546,2.3786394596099854
1509400409849,-4.049792289733887,,
1509400409850,,1.1336544752120972,2.100912094116211
1509400409890,-12.017695426940918,1.535880446434021,-6.640318393707275
1509400409930,-13.377601623535156,1.7944542169570923,-7.29154109954834
1509400409970,-18.343175888061523,,3.1687259674072266
1509400409971,,2.2158336639404297,
1509400410011,-14.742297172546387,-1.703474521636963,4.63397741317749
1509400410051,-6.166266441345215,-0.48722004890441895,2.5941176414489746
1509400410091,-8.38808536529541,-2.718616008758545,2.144007682800293
1509400410132,-13.602657318115234,-5.098452568054199,1.4257471561431885
1509400410172,-8.000225067138672,-1.0235211849212646,-1.9141643047332764
1509400410212,-8.119935035705566,,
1509400410213,,-3.0633809566497803,-2.7234044075012207
1509400410252,-8.718485832214355,-0.13766659796237946,-2.6372132301330566
1509400410293,-8.9866361618042,2.9293057918548584,-0.1472434103488922
1509400410333,-8.933963775634766,1.4305355548858643,-1.2533645629882812
1509400410374,-8.277952194213867,-0.6212953329086304,-2.24935245513916
1509400410413,-11.644200325012207,-0.1711854189634323,-1.4975731372833252
1509400410453,-13.210007667541504,,
1509400410454,,0.5638344883918762,-3.068169593811035
1509400410494,-9.096769332885742,-0.4776432514190674,-5.280411720275879
1509400410535,-10.126276016235352,2.5701754093170166,-3.9827544689178467
1509400410575,-28.556840896606445,-4.092887878417969,-3.307589530944824
1509400410615,-14.12938117980957,-4.576516628265381,6.57806921005249
1509400410655,-7.396886348724365,,
1509400410656,,1.7848774194717407,8.426392555236816
1509400410696,-5.4911017417907715,1.5119383335113525,1.9333178997039795
1509400410737,-3.4751837253570557,-1.3108254671096802,-0.7410054206848145
1509400410777,-3.6379895210266113,-1.1863269805908203,-2.560598611831665
1509400410819,-3.446453332901001,-3.4751837253570557,2.4887726306915283
1509400410858,-3.202244758605957,,1.6172832250595093
1509400410859,,2.0865468978881836,
1509400410899,-10.729615211486816,,-3.9827544689178467
1509400410900,,3.005920171737671,
1509400410938,-20.363882064819336,1.0857704877853394,-12.697649002075195
1509400410980,-18.8220157623291,5.902904510498047,4.882974147796631
1509400411019,-7.1239471435546875,-2.9101521968841553,5.486313343048096
1509400411061,-4.547786235809326,-4.811148166656494,3.824737310409546
1509400411099,-10.183736801147461,-0.7266402244567871,2.383427858352661
1509400411141,-13.952210426330566,,
1509400411142,,-2.7042508125305176,2.5510218143463135
1509400411180,-9.896432876586914,-1.3539210557937622,0.14245499670505524
1509400411221,-9.96825885772705,,
1509400411222,,-1.0043675899505615,-2.469619035720825
1509400411260,-9.791088104248047,-4.088099479675293,-4.155137062072754
1509400411302,-7.655459880828857,-2.076969861984253,-1.5550340414047241
1509400411343,-10.418368339538574,3.863044500350952,-1.8854337930679321
1509400411382,-9.403226852416992,,
1509400411383,,2.100912094116211,-3.307589530944824
1509400411421,-10.336965560913086,,
1509400411422,,1.0857704877853394,-2.7712883949279785
1509400411463,-13.401543617248535,-1.6651673316955566,-2.7904419898986816
1509400411502,-11.174936294555664,-2.005143880844116,-3.2118215560913086
1509400411543,-11.136629104614258,0.7026981711387634,-2.9532477855682373
1509400411583,-22.365434646606445,,
1509400411584,,-2.9101521968841553,-2.785653591156006
1509400411623,-15.652093887329102,-3.427299737930298,4.461595058441162
1509400411663,-9.99220085144043,,
1509400411664,,-1.5263035297393799,6.798335552215576
1509400411704,-6.889315605163574,4.969165802001953,8.08162784576416
1509400411744,-3.8534677028656006,,
1509400411745,,0.3292027413845062,-0.29568392038345337
1509400411785,-4.231751441955566,-0.5877765417098999,-1.1815385818481445
1509400411825,-4.954800605773926,-3.139995574951172,-1.9045875072479248
1509400411865,-3.690661907196045,2.2685060501098633,0.7793126702308655
1509400411905,-10.552444458007812,,
1509400411906,,0.39145198464393616,-3.9923312664031982
1509400411946,-25.449167251586914,9.106346130371094,-12.046425819396973
1509400411986,-17.189170837402344,,
1509400411987,,3.202244758605957,1.5550340414047241
1509400412026,-12.75989818572998,-1.780089020729065,3.8055837154388428
1509400412066,-7.842207431793213,,
1509400412067,,-3.1926679611206055,3.9396588802337646
1509400412106,-8.819042205810547,,
1509400412107,,-2.0817582607269287,2.191891670227051
1509400412147,-12.352883338928223,-3.427299737930298,1.780089020729065
1509400412188,-10.370484352111816,-0.6548141837120056,0.6212953329086304
1509400412228,-9.206902503967285,,-1.191115379333496
1509400412229,,-1.3634978532791138,
1509400412269,-9.915586471557617,-4.016273498535156,-2.8143839836120605
1509400412309,-8.440757751464844,-2.589329242706299,-2.958036184310913
1509400412349,-8.392873764038086,2.0195090770721436,-1.9285295009613037
1509400412389,-10.2747163772583,,-3.7385458946228027
1509400412390,,3.336320161819458,
1509400412429,-9.815030097961426,2.737769603729248,-2.934094190597534
1509400412470,-11.227608680725098,2.828749418258667,-1.578976035118103
1509400412510,-11.711237907409668,-3.317166566848755,-3.647566318511963
1509400412550,-5.8215012550354,,
1509400412551,,0.3770867586135864,-3.001131772994995
1509400412591,-12.012907028198242,3.4608185291290283,-1.5933412313461304
1509400412630,-16.691177368164062,,
1509400412631,,-4.624400615692139,2.6420016288757324
1509400412671,-5.108029365539551,0.93254154920578,6.908469200134277
1509400412711,-9.446322441101074,5.218162536621094,4.2509050369262695
1509400412752,-5.3330841064453125,-1.3730746507644653,-2.646790027618408
1509400412792,-4.174290657043457,,
1509400412793,,0.3818751573562622,-2.8143839836120605
1509400412832,-4.552574634552002,1.679532527923584,0.30526071786880493
1509400412873,-4.035427093505859,1.1815385818481445,3.8965632915496826
1509400412913,-12.304999351501465,2.2589292526245117,-8.876502990722656
1509400412953,-21.149181365966797,,
1509400412954,,-3.6092591285705566,-18.956092834472656
1509400412994,-12.194866180419922,2.541445016860962,-9.891644477844238
1509400413034,-13.435062408447266,-0.6979097723960876,1.2102689743041992
1509400413074,-6.424840450286865,1.358709454536438,2.8574798107147217
1509400413114,-9.99220085144043,,
1509400413115,,-0.243011474609375,3.2597055435180664
1509400413155,-9.331400871276855,-1.4640543460845947,1.7705121040344238
1509400413195,-8.699332237243652,-0.9229647517204285,0.7457938194274902
1509400413235,-8.833407402038574,-0.9469067454338074,-0.16160862147808075
1509400413276,-10.356119155883789,-3.8821980953216553,-4.906916618347168
1509400413316,-8.086416244506836,-1.3204022645950317,-3.5039141178131104
1509400413356,-7.837419033050537,,
1509400413357,,1.4305355548858643,-2.1535844802856445
1509400413396,-9.532513618469238,,
1509400413397,,2.6132712364196777,-2.1727380752563477
1509400413439,-11.131840705871582,1.521515130996704,-1.9955670833587646
1509400413478,-12.54442024230957,-0.7601590156555176,-2.2828712463378906
1509400413520,-13.995306015014648,-1.7848774194717407,-3.2166099548339844
1509400413558,-7.507019519805908,0.23343466222286224,-4.140771865844727
1509400413600,-12.965799331665039,,
1509400413601,,4.083311080932617,-3.2118215560913086
1509400413640,-24.70696449279785,-2.321178436279297,-5.261258125305176
1509400413679,-10.533289909362793,-3.973177671432495,7.995436668395996
1509400413719,-6.716932773590088,1.4209587574005127,7.5213847160339355
1509400413759,-6.774393558502197,4.638765811920166,3.8391025066375732
1509400413799,-4.748898983001709,-0.5159504413604736,-2.2206220626831055
1509400413840,-4.969165802001953,0.05147533491253853,-3.4799721240997314
1509400413880,-3.9444472789764404,-3.4129345417022705,1.5885528326034546
1509400413920,-2.1966800689697266,,2.1296424865722656
1509400413921,,4.145560264587402,
1509400413961,-19.736600875854492,6.836642742156982,-11.768698692321777
1509400414001,-22.058977127075195,0.8990227580070496,-21.7189998626709
1509400414041,-18.352752685546875,,
1509400414042,,0.02274491637945175,4.341884613037109
1509400414082,-6.8557963371276855,-3.8391025066375732,5.553350925445557
1509400414123,-5.519832134246826,-1.3539210557937622,4.19344425201416
1509400414163,-8.603564262390137,-0.05147533491253853,2.2445640563964844
1509400414203,-12.927492141723633,-1.866280198097229,1.9907786846160889
1509400414243,-8.637083053588867,-0.4010287821292877,-0.19033902883529663
1509400414284,-8.531737327575684,-0.13287819921970367,-1.382651448249817
1509400414324,-9.704896926879883,-3.044227361679077,-2.9867665767669678
1509400414364,-8.522160530090332,-2.670732021331787,-1.3874398469924927
1509400414405,-7.502231121063232,,
1509400414406,,0.1951274424791336,-2.474407434463501
1509400414445,-12.285845756530762,,
1509400414446,,1.602918028831482,-4.595670223236084
1509400414485,-11.490970611572266,2.584540843963623,-2.5079262256622314
1509400414525,-13.46379280090332,,
1509400414526,,0.8319851160049438,-3.269282341003418
1509400414568,-7.387309551239014,0.4967968463897705,-2.890998601913452
1509400414607,-14.924256324768066,,
1509400414608,,1.7274165153503418,-4.533421039581299
1509400414647,-29.830556869506836,-3.7002387046813965,-6.7025675773620605
1509400414687,-21.742942810058594,-4.346673011779785,1.9381062984466553
1509400414727,-5.2229509353637695,,
1509400414728,,6.961141586303711,10.121487617492676
1509400414768,-4.8255133628845215,3.9013516902923584,4.365826606750488
1509400414808,-3.4608185291290283,-1.3251906633377075,0.6404489278793335
1509400414848,-4.049792289733887,-2.632424831390381,-3.508702516555786
1509400414889,-4.50947904586792,-3.8343141078948975,1.7130513191223145
1509400414929,-2.7952303886413574,1.2198457717895508,2.12485408782959
1509400414969,-31.583110809326172,,
1509400414970,,13.727155685424805,-11.280281066894531
1509400415009,-17.47168731689453,,-13.138181686401367
1509400415010,,-0.6883329749107361,
1509400415050,-16.638504028320312,3.250128746032715,2.9532477855682373
1509400415090,-6.099228858947754,-3.6332011222839355,3.159149169921875
1509400415130,-8.38808536529541,,
1509400415131,,-2.182314872741699,2.8814218044281006
1509400415171,-9.369708061218262,-2.9724013805389404,3.025073766708374
1509400415211,-10.198101997375488,0.4058171808719635,-0.3100491166114807
1509400415251,-9.230844497680664,1.6172832250595093,-0.42018240690231323
1509400415291,-8.661025047302246,-0.05626374110579491,-0.9181763529777527
1509400415331,-9.54209041595459,-1.7944542169570923,-2.1775264739990234
1509400415372,-8.23006820678711,-1.0570400953292847,-1.3491326570510864
1509400415412,-8.258798599243164,,
1509400415413,,2.364274263381958,-2.5749640464782715
1509400415453,-9.408015251159668,2.7234044075012207,-3.4799721240997314
1509400415493,-12.084733009338379,1.2677297592163086,-1.2294225692749023
1509400415533,-14.914679527282715,,
1509400415534,,-0.645237386226654,-3.6523547172546387
1509400415573,-9.39365005493164,-2.2445640563964844,-5.103240966796875
1509400415614,-17.533935546875,1.6891093254089355,-4.341884613037109
1509400415654,-29.92153549194336,-3.8343141078948975,-4.7584757804870605
1509400415694,-16.36556625366211,,
1509400415695,,-2.9436709880828857,4.188655853271484
1509400415735,-6.400898456573486,2.3786394596099854,7.708132266998291
1509400415775,-4.835090160369873,3.5422213077545166,2.5558102130889893
1509400415815,-3.8343141078948975,1.7609353065490723,-1.3395558595657349
1509400415856,-3.7050271034240723,-3.183091163635254,-2.608482837677002
1509400415896,-2.9963433742523193,-4.049792289733887,2.4839842319488525
1509400415936,-2.7952303886413574,,1.7274165153503418
1509400415937,,1.96683669090271,
1509400415976,-15.383942604064941,,
1509400415977,,4.006696701049805,-5.936423301696777
1509400416017,-14.651317596435547,0.21428105235099792,-7.095216751098633
1509400416059,-18.022354125976562,2.694674015045166,4.954800605773926
1509400416097,-9.532513618469238,,
1509400416098,,-2.9867665767669678,4.538209438323975
1509400416138,-8.29710578918457,-1.0330979824066162,2.4600422382354736
1509400416180,-10.102334022521973,-1.478419542312622,3.1447839736938477
1509400416219,-9.93474006652832,-2.3977930545806885,2.0817582607269287
1509400416261,-8.972270965576172,0.8798691034317017,-0.9852139949798584
1509400416300,-10.193313598632812,-0.08499415963888168,-1.6077064275741577
1509400416341,-10.17416000366211,-2.5510218143463135,-3.4129345417022705
1509400416380,-7.933187484741211,-0.99479079246521,-1.8471266031265259
1509400416422,-8.852560997009277,2.292448043823242,-2.7042508125305176
1509400416460,-9.048885345458984,,
1509400416461,,1.8806453943252563,-3.336320161819458
1509400416501,-12.989741325378418,,
1509400416502,,0.9469067454338074,-2.0195090770721436
1509400416541,-13.487735748291016,0.5734112858772278,-3.9923312664031982
1509400416582,-8.13908863067627,,
1509400416583,,-1.6938977241516113,-4.796782970428467
1509400416621,-9.9586820602417,3.1304187774658203,-3.537432909011841
1509400416663,-28.796260833740234,-4.025850296020508,-5.400122165679932
1509400416702,-16.102203369140625,-5.251681327819824,4.3179426193237305
1509400416743,-7.449558734893799,,7.5453267097473145
1509400416744,,-2.469619035720825,
1509400416782,-4.686649799346924,,
1509400416783,,3.163937568664551,3.0154969692230225
1509400416823,-3.709815502166748,-0.04668693244457245,-1.0570400953292847
1509400416863,-2.9436709880828857,-1.1049240827560425,-1.866280198097229
1509400416903,-2.1727380752563477,,
1509400416904,,-1.2773065567016602,3.7624878883361816
1509400416944,-1.7322049140930176,4.107253074645996,1.1049240827560425
1509400416985,-15.690401077270508,3.044227361679077,-6.300341606140137
1509400417025,-16.049531936645508,1.8854337930679321,-9.264363288879395
1509400417065,-20.82356834411621,5.3330841064453125,5.055356979370117
1509400417105,-7.32505989074707,,
1509400417106,,-4.241328239440918,5.34744930267334
1509400417146,-6.779181957244873,-3.575740337371826,3.1064767837524414
1509400417186,-9.273940086364746,-2.565387010574341,3.307589530944824
1509400417227,-10.667366027832031,-2.139219284057617,0.9277531504631042
1509400417267,-9.987412452697754,-0.13287819921970367,-0.3148375153541565
1509400417307,-10.097545623779297,,
1509400417308,,-0.333991140127182,-2.1487960815429688
1509400417347,-9.498994827270508,,
1509400417348,,-3.025073766708374,-4.6052470207214355
1509400417388,-7.583633899688721,-2.713827610015869,-3.049015760421753
1509400417428,-8.699332237243652,3.226186752319336,-2.2206220626831055
1509400417468,-9.858125686645508,,-2.536656618118286
1509400417470,,1.1767501831054688,
1509400417509,-13.205219268798828,-0.851138710975647,-1.4879963397979736
1509400417549,-13.176488876342773,-1.4736311435699463,-4.035427093505859
1509400417589,-10.911574363708496,-0.9469067454338074,-4.423287868499756
1509400417630,-12.582727432250977,3.317166566848755,-2.2637176513671875
1509400417670,-21.40775489807129,-0.9852139949798584,-3.4799721240997314
1509400417710,-12.683283805847168,-3.623624324798584,7.569268703460693
1509400417750,-7.502231121063232,-1.8040310144424438,7.914033889770508
1509400417791,-5.34744930267334,4.7153801918029785,6.975506782531738
1509400417831,-2.9532477855682373,,-1.6747441291809082
1509400417832,,-0.43933600187301636,
1509400417876,-3.5948939323425293,-2.4169466495513916,-3.930082082748413
1509400417911,-4.370615005493164,-5.117606163024902,0.4297592043876648
1509400417952,-2.804807186126709,4.174290657043457,0.42018240690231323
1509400417992,-27.86252212524414,9.340977668762207,-9.642647743225098
1509400418033,-20.708646774291992,2.2589292526245117,-17.107769012451172
1509400418072,-16.968904495239258,,
1509400418073,,1.5406688451766968,7.349001884460449
1509400418113,-5.902904510498047,-4.169502258300781,5.361814498901367
1509400418153,-7.147889137268066,-1.8567034006118774,2.560598611831665
1509400418194,-11.342530250549316,-4.2078094482421875,2.78086519241333
1509400418234,-10.293869972229004,-1.5550340414047241,0.8942343592643738
1509400418274,-9.058462142944336,,
1509400418275,,0.21428105235099792,-0.6212953329086304
1509400418315,-9.331400871276855,0.5590460896492004,-1.2198457717895508
1509400418355,-8.967482566833496,-3.441664934158325,-3.728969097137451
1509400418395,-8.005013465881348,-3.0154969692230225,-2.369062662124634
1509400418436,-8.684967041015625,1.2533645629882812,-2.8191723823547363
1509400418476,-11.69687271118164,2.517503023147583,-2.1966800689697266
1509400418516,-13.205219268798828,1.2246341705322266,-1.7896658182144165
1509400418557,-14.373589515686035,,
1509400418558,,-0.0802057534456253,-3.068169593811035
1509400418598,-6.66904878616333,-0.7841010689735413,-3.226186752319336
1509400418637,-11.955446243286133,4.021061897277832,-3.0107085704803467
1509400418678,-26.497827529907227,-2.0482394695281982,-5.764040470123291
1509400418720,-10.370484352111816,-2.273294448852539,8.23006820678711
1509400418758,-6.999448776245117,,
1509400418759,,,7.028179168701172
1509400418800,-5.591658115386963,5.127182960510254,6.716932773590088
1509400418839,-3.226186752319336,-0.13287819921970367,-1.334767460823059
1509400418881,-3.3650505542755127,,-2.3930046558380127
1509400418882,,-1.7561469078063965,
1509400418919,-3.47039532661438,-4.384980201721191,0.29568392038345337
1509400418963,-2.5989060401916504,0.6931213736534119,1.622071623802185
1509400419000,-32.50727462768555,12.477381706237793,-11.57237434387207
1509400419042,-15.455769538879395,2.8431146144866943,-12.142193794250488
1509400419081,-18.357542037963867,3.776853084564209,3.604470729827881
1509400419122,-6.827065944671631,-3.513490915298462,3.355473756790161
1509400419161,-7.708132266998291,-1.5263035297393799,3.0633809566497803
1509400419202,-8.933963775634766,,
1509400419203,,-2.3355438709259033,2.8335378170013428
1509400419242,-10.6338472366333,-1.8950105905532837,-0.424970805644989
1509400419283,-8.972270965576172,,
1509400419284,,0.1999158412218094,-0.7457938194274902
1509400419323,-8.790311813354492,0.3100491166114807,-1.1480196714401245
1509400419363,-9.436745643615723,-4.236539840698242,-3.8821980953216553
1509400419403,-8.488641738891602,-1.3778630495071411,-1.5646108388900757
1509400419443,-9.096769332885742,1.5071499347686768,-2.0482394695281982
1509400419484,-8.737639427185059,2.977189779281616,-3.245340347290039
1509400419524,-12.707225799560547,2.9053637981414795,-1.9381062984466553
1509400419564,-13.39675521850586,,
1509400419565,,0.07541735470294952,-3.4751837253570557
1509400419604,-9.546878814697266,,
1509400419605,,-3.1016883850097656,-5.031414985656738
1509400419645,-16.102203369140625,2.2014684677124023,-4.370615005493164
1509400419686,-29.203275680541992,-3.6954503059387207,-5.433640956878662
1509400419728,-19.267337799072266,-5.740098476409912,3.0346505641937256
1509400419766,-6.898892402648926,4.1647138595581055,7.4351935386657715
1509400419807,-5.218162536621094,4.763264179229736,3.7241806983947754
1509400419847,-3.9683892726898193,0.812831461429596,0.18555063009262085
1509400419887,-3.728969097137451,-2.718616008758545,-2.8431146144866943
1509400419927,-2.742558002471924,-2.8143839836120605,3.1735143661499023
1509400419968,-2.187103271484375,2.694674015045166,1.9764134883880615
1509400420008,-32.215179443359375,11.462240219116211,-13.631387710571289
1509400420048,-16.55710220336914,1.095347285270691,-9.427168846130371
1509400420088,-19.391836166381836,4.073734283447266,4.274847030639648
1509400420129,-6.223727226257324,-5.538985729217529,5.735310077667236
1509400420169,-8.033743858337402,-1.0618284940719604,2.450465440750122
1509400420209,-9.455899238586426,,
1509400420210,,-1.8854337930679321,3.8055837154388428
1509400420250,-11.821371078491211,-3.1735143661499023,2.4169466495513916
1509400420290,-9.120711326599121,1.5550340414047241,-1.2342109680175781
1509400420330,-10.538078308105469,0.5734112858772278,-1.698686122894287
1509400420373,-9.886856079101562,-1.6124948263168335,-4.2078094482421875
1509400420411,-8.311470985412598,1.2342109680175781,-1.3539210557937622
1509400420451,-8.51258373260498,,-2.4217350482940674
1509400420452,,2.517503023147583,
1509400420492,-9.671378135681152,1.7753005027770996,-2.8095955848693848
1509400420532,-12.659341812133789,0.2717418968677521,-1.8950105905532837
1509400420572,-12.846089363098145,-0.5398924946784973,-4.485537052154541
1509400420612,-7.387309551239014,,-4.341884613037109
1509400420613,,-0.5494692921638489,
1509400420652,-25.233688354492188,,
1509400420653,,-2.3594858646392822,-5.773617267608643
1509400420693,-28.025327682495117,-6.750451564788818,-1.9045875072479248
1509400420733,-11.328165054321289,-4.337096214294434,8.637083053588867
1509400420774,-5.8885393142700195,4.902127742767334,9.513360023498535
1509400420814,-5.021838188171387,0.18076223134994507,1.2964602708816528
1509400420854,-3.245340347290039,,
1509400420855,,-1.0618284940719604,-0.6308721303939819
1509400420894,-3.422511339187622,,-2.254140853881836
1509400420895,,-2.1057004928588867,
1509400420935,-1.9189527034759521,-0.8798691034317017,3.0777463912963867
1509400420975,-2.211045265197754,4.2078094482421875,0.20949265360832214
1509400421015,-20.124462127685547,,
1509400421016,,8.498218536376953,-8.862137794494629
1509400421056,-14.383166313171387,1.7178397178649902,-3.757699489593506
1509400421097,-18.529924392700195,3.6092591285705566,6.654683589935303
1509400421136,-8.373720169067383,-3.733757495880127,5.486313343048096
1509400421177,-7.693767070770264,-1.985990285873413,3.288435935974121
1509400421219,-10.336965560913086,-3.02986216545105,2.5510218143463135
1509400421257,-10.921151161193848,,0.6260837316513062
1509400421258,,-1.0522516965866089,
1509400421297,-9.824606895446777,,
1509400421298,,0.8224082589149475,-0.6308721303939819
1509400421338,-9.101557731628418,-2.670732021331787,-3.0873231887817383
1509400421380,-8.684967041015625,,
1509400421381,,-3.0107085704803467,-3.618835926055908
1509400421419,-7.5884222984313965,0.27653029561042786,-1.6268600225448608
1509400421460,-9.738415718078613,2.163161277770996,-1.7417817115783691
1509400421499,-10.222043991088867,1.3443442583084106,-1.7513585090637207
1509400421541,-12.233173370361328,0.5446808934211731,-1.1001356840133667
1509400421580,-13.612234115600586,-1.9189527034759521,-4.030638694763184
1509400421622,-9.005789756774902,-0.9852139949798584,-3.6762967109680176
1509400421660,-12.592304229736328,2.096123695373535,-2.1296424865722656
1509400421700,-25.48747444152832,-4.729745388031006,-1.8279730081558228
1509400421741,-12.482170104980469,-3.5853171348571777,8.186972618103027
1509400421781,-6.3482255935668945,1.7322049140930176,10.447098731994629
